URL,Year,Team,Web_Finish,List_Finish
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Minnesota,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,California,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Georgia,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Cal Poly-SLO,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Vermont,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Washington,T9,10
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Texas,T9,11
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Auburn,T9,12
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Utah State,T13,13
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Wisconsin,T13,14
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Michigan,T15,15
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,North Carolina State,T15,16
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,William & Mary,T17,17
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Washington University,T17,18
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Connecticut,T19,19
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Ohio State,T19,20
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,North Carolina,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Massachusetts,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Cal Poly-SLO,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Vermont,T3,4
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Brown,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Oregon,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Pittsburgh,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Texas,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,California,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Carleton College,T9,10
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Colorado,T9,11
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Georgia,T9,12
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,California-Santa Cruz,T13,13
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Minnesota,T13,14
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Michigan,T15,15
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Washington,T15,16
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Tufts,T17,17
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Utah State,T17,18
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,Cornell,T19,19
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2-2/,2023,North Carolina State,T19,20
